title,make,model,year,condition,transmission,price
Toyota Tacoma X-Runner V6 2012 Gray,Toyota,Tacoma XRunner,2012.0,Local Used,Automatic,18300000
Nissan Frontier XE 4x2 King Cab 116.1 in. WB 2003 White,Nissan,Frontier Xe,2003.0,Foreign Used,Manual,21000000
Toyota Camry XLE 4dr Sedan (2.5L 4cyl 6A) 2012 Red,Toyota,Camry Xle,2012.0,Foreign Used,Automatic,15800000
Toyota Sequoia Platinum 4dr SUV 4WD (5.7L 8cyl 6A) 2016 Black,Toyota,Sequoia Platinum,2016.0,Foreign Used,Automatic,31000000
Toyota Corolla Verso 2006 Black,Toyota,Corolla Verso,2006.0,Foreign Used,Automatic,11500000
Toyota Corolla LE 4dr Sedan (1.8L 4cyl CVT) 2015 Green,Toyota,Corolla Le,2015.0,Foreign Used,Automatic,13999999
Lexus RX 350 FWD 2015 Gold,Lexus,Rx 350,2015.0,Foreign Used,Automatic,27500000
Mazda 3 2008 Red,Mazda,3,2008.0,Foreign Used,Automatic,8500000
Toyota Corolla LE 2004 Silver,Toyota,Corolla Le,2004.0,Local Used,Automatic,4980000
Honda Pilot 2013 Blue,Honda,Pilot,2013.0,Foreign Used,Automatic,15500000
Toyota Corolla 2021 Red,Toyota,Corolla,2021.0,Foreign Used,Automatic,28999999
Toyota Sienna 2005 Gold,Toyota,Sienna,2005.0,Local Used,Automatic,4350000
Opel Zafira 2005 Gray,Opel,Zafira,2005.0,Foreign Used,Automatic,7800000
Lexus RX 350 2008,Lexus,Rx 350,2008.0,Foreign Used,Automatic,13000000
Land Rover Lr3 2007 White,Land,Rover Lr3,2007.0,Foreign Used,Automatic,12500000
Toyota Highlander 2017 White,Toyota,Highlander,2017.0,Foreign Used,Automatic,34000000
Lexus RX 350 AWD 2015 Black,Lexus,Rx 350,2015.0,Local Used,Automatic,19500000
Honda Accord EX-L 2.0T 2018 Gray,Honda,Accord ExL,2018.0,Foreign Used,Automatic,35800000
Hyundai Sonata 2018 Black,Hyundai,Sonata,2018.0,Foreign Used,Automatic,19000000
Toyota Camry 2013 Gray,Toyota,Camry,2013.0,Foreign Used,Automatic,13600000
Hyundai Elantra SE Sedan FWD (2.0L 4cyl 6M) 2017 Red,Hyundai,Elantra Se,2017.0,Foreign Used,Automatic,14500000
Lexus ES 350 2008 Silver,Lexus,Es 350,2008.0,Foreign Used,Automatic,11000000
Toyota Highlander Limited 3.5l 4WD 2013 White,Toyota,Highlander Limited,2013.0,Foreign Used,Automatic,17800000
Toyota Sequoia Platinum 4dr SUV 4WD (5.7L 8cyl 6A) 2015 Black,Toyota,Sequoia Platinum,2015.0,Foreign Used,Automatic,34000000
Toyota Sienna XLE 2002 Silver,Toyota,Sienna Xle,2002.0,Foreign Used,Automatic,7950000
Lexus RX 350 FWD 2013 Black,Lexus,Rx 350,2013.0,Local Used,Automatic,25400000
Mercedes-Benz C300 Luxury 4Matic Sedan AWD (3.0L 6cyl 7A) 2011 Black,Mercedes Benz,C300 Luxury,2011.0,Foreign Used,Automatic,11480000
Acura MDX SUV 4dr FWD (3.5L 6cyl 9A) 2016 White,Acura,Mdx Suv,2016.0,Foreign Used,Automatic,26500000
Lexus RX 330 2005 Silver,Lexus,Rx 330,2005.0,Foreign Used,Automatic,13480000
Toyota RAV4 2.5 Limited 4x4 2010 Red,Toyota,Rav4 2,2010.0,Foreign Used,Automatic,16180000
Lexus RX 350 AWD 2013 Black,Lexus,Rx 350,2013.0,Foreign Used,Automatic,24980000
Toyota Camry 2009 Silver,Toyota,Camry,2009.0,Local Used,Automatic,5100000
Hyundai Tucson 2016 Black,Hyundai,Tucson,2016.0,Foreign Used,Automatic,19000000
Infiniti QX60 2015 Black,Infiniti,Qx60,2015.0,Foreign Used,Automatic,15000000
Mercedes-Benz GLK-Class 2013 Gray,Mercedes Benz,GlkClass,2013.0,Local Used,Automatic,15500000
Toyota Tacoma Double Cab V6 2010 Silver,Toyota,Tacoma Double,2010.0,Foreign Used,Automatic,21800000
Lexus ES 350 2010 Black,Lexus,Es 350,2010.0,Local Used,Automatic,9500000
Honda Accord 2013 White,Honda,Accord,2013.0,Foreign Used,Automatic,16500000
Honda Accord 2009 Gray,Honda,Accord,2009.0,Local Used,Automatic,5200000
Honda Odyssey 2007 Green,Honda,Odyssey,2007.0,Foreign Used,Automatic,8500000
Mercedes-Benz C300 2008 Brown,Mercedes Benz,C300,2008.0,Local Used,Automatic,6980000
Toyota Camry XLE V6 4dr Sedan (3.0L 6cyl 5A) 2005 Silver,Toyota,Camry Xle,2005.0,Local Used,Automatic,4980000
Honda Accord EX-L V6 4dr Sedan FWD (3.5L 6cyl 6A) 2017 Black,Honda,Accord ExL,2017.0,Foreign Used,Automatic,19999999
Toyota Highlander 2009 Brown,Toyota,Highlander,2009.0,Local Used,Automatic,7700000
Lexus RX 350 FWD 2012 Blue,Lexus,Rx 350,2012.0,Foreign Used,Automatic,22000000
Lexus RX 350 2017 Black,Lexus,Rx 350,2017.0,Foreign Used,Automatic,39600000
Opel Zafira 2002 Silver,Opel,Zafira,2002.0,Foreign Used,Manual,5600000
BMW X3 2017 White,Bmw,X3,2017.0,Foreign Used,Automatic,46000000
Toyota Camry XLE V6 4dr Sedan (3.5L 6cyl 6A) 2012 Black,Toyota,Camry Xle,2012.0,Local Used,Automatic,11350000
Mercedes-Benz E350 Base 4Matic Sedan AWD (3.5L 6cyl 7A) 2010 Gray,Mercedes Benz,E350 Base,2010.0,Local Used,Automatic,11000000
Kia Soul Automatic 2010 Red,Kia,Soul Automatic,2010.0,Local Used,Automatic,4750000
Toyota Highlander Limited 2012 Silver,Toyota,Highlander Limited,2012.0,Foreign Used,Automatic,19700000
Toyota Camry LE 4dr Sedan (2.5L 4cyl 6A) 2015 Silver,Toyota,Camry Le,2015.0,Foreign Used,Automatic,14800000
Honda Accord EX 4dr Sedan FWD (2.4L 4cyl 2A) 2017 Gray,Honda,Accord Ex,2017.0,Local Used,Automatic,12000000
Toyota Land Cruiser Prado 4.0 V6 Dual VVT-i 2014 Black,Toyota,Land Cruiser,2014.0,Local Used,Automatic,31000000
Acura MDX Advance Package SUV AWD (3.7L 6cyl 6A) 2011 Black,Acura,Mdx Advance,2011.0,Foreign Used,Automatic,12680000
Mercedes-Benz M Class ML 350 4Matic 2007 Silver,Mercedes Benz,M Class,2007.0,Local Used,Automatic,8500000
Hyundai Elantra 2020 White,Hyundai,Elantra,2020.0,Foreign Used,Automatic,27000000
Honda Accord Touring V-6 4dr Sedan (3.5L 6cyl 6A) 2014 White,Honda,Accord Touring,2014.0,Foreign Used,Automatic,17400000
Toyota Corolla SE 4dr Sedan (1.8L 4cyl CVT) 2017 Blue,Toyota,Corolla Se,2017.0,Foreign Used,Automatic,16999999
Honda Jazz 2003 Silver,Honda,Jazz,2003.0,Local Used,Automatic,3700000
Toyota Venza 2010 White,Toyota,Venza,2010.0,Local Used,Automatic,16000000
Lexus GX 460 Luxury 2014 Black,Lexus,Gx 460,2014.0,Local Used,Automatic,33000000
BMW 535i 2012 White,Bmw,535I,2012.0,Local Used,Automatic,13500000
Porsche Macan Turbo 2015 Blue,Porsche,Macan Turbo,2015.0,Foreign Used,Automatic,47000000
Mercedes-Benz GLC-Class 2018 Blue,Mercedes Benz,GlcClass,2018.0,Foreign Used,Automatic,38500000
Toyota Yaris 2004,Toyota,Yaris,2004.0,Local Used,Automatic,4700000
Hyundai Sonata SE 2016 Silver,Hyundai,Sonata Se,2016.0,Foreign Used,Automatic,14500000
Toyota Camry SE (2.5L 4cyl 8A) 2019 Silver,Toyota,Camry Se,2019.0,Foreign Used,Automatic,28700000
Toyota RAV4 2004 Green,Toyota,Rav4,2004.0,Local Used,Automatic,3500000
Lexus RX 2010 White,Lexus,Rx,2010.0,Foreign Used,Automatic,18000000
Mercedes-Benz GLK-Class 350 4MATIC 2010 Black,Mercedes Benz,GlkClass 350,2010.0,Local Used,Automatic,10200000
Mercedes-Benz GLC-Class 2018 White,Mercedes Benz,GlcClass,2018.0,Foreign Used,Automatic,35000000
Lexus GX 470 2007 Silver,Lexus,Gx 470,2007.0,Foreign Used,Automatic,17800000
Toyota Matrix Hatchback 1.8 16V AWD 2007 Silver,Toyota,Matrix Hatchback,2007.0,Foreign Used,Automatic,8980000
Toyota Camry SE FWD (2.5L 4cyl 8AM) 2018 White,Toyota,Camry Se,2018.0,Foreign Used,Automatic,28000000
Lexus RX 350 AWD 2013 Silver,Lexus,Rx 350,2013.0,Foreign Used,Automatic,26680000
Mazda CX-7 2007 Black,Mazda,Cx7,2007.0,Local Used,Automatic,5000000
Mercedes-Benz M Class 2015 White,Mercedes Benz,M Class,2015.0,Local Used,Automatic,21000000
Audi A5 2.0T Coupe 2012 Gray,Audi,A5 2,2012.0,Local Used,Manual,8200000
Mercedes-Benz M Class ML 350 4Matic 2013 Black,Mercedes Benz,M Class,2013.0,Foreign Used,Automatic,23000000
Toyota Camry 2010 Red,Toyota,Camry,2010.0,Foreign Used,Automatic,11000000
Honda Accord 2019 Black,Honda,Accord,2019.0,Foreign Used,Automatic,30000000
Volkswagen Arteon 2.0T SE AWD 4MOTION 2019 Blue,Volkswagen,Arteon 2,2019.0,Foreign Used,Automatic,43500000
Hyundai Grandeur 2013 Black,Hyundai,Grandeur,2013.0,Foreign Used,Automatic,17200000
Toyota RAV4 3.5 Limited 2010 White,Toyota,Rav4 3,2010.0,Local Used,Automatic,7980000
Toyota Avensis Verso 2009 Blue,Toyota,Avensis Verso,2009.0,Foreign Used,Automatic,13800000
Ford Fusion SE 2013 White,Ford,Fusion Se,2013.0,Foreign Used,Automatic,13500000
Nissan Pathfinder SE 4x4 2010 Black,Nissan,Pathfinder Se,2010.0,Foreign Used,Automatic,12800000
Toyota Highlander 2003 Green,Toyota,Highlander,2003.0,Foreign Used,Automatic,12000000
Nissan Rogue S 2011 Black,Nissan,Rogue S,2011.0,Foreign Used,Automatic,11500000
Toyota Highlander LE 4x4 V6 (3.5L 6cyl 8A) 2018 Black,Toyota,Highlander Le,2018.0,Foreign Used,Automatic,37500000
Honda Accord 2003 Black,Honda,Accord,2003.0,Local Used,Automatic,2900000
Peugeot 406 2004 Silver,Peugeot,406,2004.0,Local Used,Manual,2800000
Toyota 4-Runner Limited 4x4 V8 2006 Gray,Toyota,4Runner Limited,2006.0,Local Used,Automatic,5999999
Toyota Venza XLE 4dr Wagon AWD (3.5L 6cyl 6A) 2014 Silver,Toyota,Venza Xle,2014.0,Foreign Used,Automatic,23000000
Jeep Wrangler Unlimited Sahara 4dr SUV 4WD (3.6L 6cyl 6M) 2015 Black,Jeep,Wrangler Unlimited,2015.0,Foreign Used,Automatic,27500000
Pontiac Vibe 2007 Black,Pontiac,Vibe,2007.0,Foreign Used,Manual,6980000
Toyota Camry XLE (2.5L 4cyl 8A) 2019 Black,Toyota,Camry Xle,2019.0,Foreign Used,Automatic,31500000
Lexus ES 350 2010 Black,Lexus,Es 350,2010.0,Foreign Used,Automatic,13800000
Toyota Highlander 2015 Silver,Toyota,Highlander,2015.0,Foreign Used,Automatic,31500000
Hyundai Santa Fe 2014 Red,Hyundai,Santa Fe,2014.0,Foreign Used,Automatic,18000000
Lexus ES 350 FWD 2014 Gray,Lexus,Es 350,2014.0,Foreign Used,Automatic,23100000
Hyundai Sonata Limited 2.0T Sedan (2.0L 4cyl 6A) 2013 Gray,Hyundai,Sonata Limited,2013.0,Foreign Used,Automatic,13600000
Hyundai Sonata 2015 White,Hyundai,Sonata,2015.0,Foreign Used,Automatic,13900000
Mercedes-Benz GLC-Class 2016 Burgundy,Mercedes Benz,GlcClass,2016.0,Foreign Used,Automatic,37500000
Lexus RX 350 2012 Red,Lexus,Rx 350,2012.0,Foreign Used,Automatic,21500000
Acura RDX Advance & Entertainment Pkgs SUV FWD (3.5L 6cyl 9A) 2017,Acura,Rdx Advance,2017.0,Foreign Used,Automatic,21500000
Toyota 4-Runner SR5 Premium 2020 Black,Toyota,4Runner Sr5,2020.0,Local Used,Automatic,31000000
BMW X1 sDrive28i FWD 2017 Gray,Bmw,X1 Sdrive28I,2017.0,Foreign Used,Automatic,22000000
Lexus LX 570 2011 Black,Lexus,Lx 570,2011.0,Local Used,Automatic,34500000
Lexus RX 350 F Sport AWD 2014 Black,Lexus,Rx 350,2014.0,Foreign Used,Automatic,30800000
Toyota Sienna 2006 Black,Toyota,Sienna,2006.0,Local Used,Automatic,5700000
Mercedes-Benz GLE-Class 2017 White,Mercedes Benz,GleClass,2017.0,Foreign Used,Automatic,36000000
Toyota Matrix 2005 Blue,Toyota,Matrix,2005.0,Local Used,Automatic,6000000
Lexus LX 470 AWD 2005 Black,Lexus,Lx 470,2005.0,Foreign Used,Automatic,22000000
Toyota 4-Runner Limited 4x4 V6 2009 Gray,Toyota,4Runner Limited,2009.0,Foreign Used,Automatic,15000000
Toyota Camry XLE V6 4dr Sedan (3.5L 6cyl 6A) 2013 Gray,Toyota,Camry Xle,2013.0,Foreign Used,Automatic,16500000
Acura TL SH-AWD 2010 Brown,Acura,Tl ShAwd,2010.0,Foreign Used,Automatic,13000000
Toyota RAV4 Limited 4dr SUV (2.5L 4cyl 6A) 2015 Red,Toyota,Rav4 Limited,2015.0,Foreign Used,Automatic,24500000
Toyota RAV4 XLE AWD 2020 White,Toyota,Rav4 Xle,2020.0,Foreign Used,Automatic,48500000
Toyota Yaris 2006 Gray,Toyota,Yaris,2006.0,Foreign Used,Automatic,10500000
Kia Picanto 2012 Gray,Kia,Picanto,2012.0,Foreign Used,Automatic,8500000
Mercedes-Benz GLK-Class 250 BlueTEC 4MATIC 2014 Black,Mercedes Benz,GlkClass 250,2014.0,Foreign Used,Automatic,18500000
Honda CR-V Touring 4dr SUV (2.4L 4cyl CVT) 2015 White,Honda,CrV Touring,2015.0,Local Used,Automatic,22000000
Lexus IS 2009 White,Lexus,Is,2009.0,Local Used,Automatic,7400000
Toyota Avensis Verso 2006 Burgundy,Toyota,Avensis Verso,2006.0,Local Used,Automatic,4200000
Toyota Picnic 2.0 FWD 2002 White,Toyota,Picnic 2,2002.0,Local Used,Manual,4850000
Mercedes-Benz C300 2016 White,Mercedes Benz,C300,2016.0,Foreign Used,Automatic,27500000
Hyundai Elantra 2014 Red,Hyundai,Elantra,2014.0,Foreign Used,Automatic,13500000
Honda Accord EX-L V-6 2dr Coupe (3.5L 6cyl 6A) 2014 Black,Honda,Accord ExL,2014.0,Foreign Used,Automatic,13900000
Mercedes-Benz GLE-Class GLE 350 2016 White,Mercedes Benz,GleClass Gle,2016.0,Foreign Used,Automatic,35700000
Honda Civic 1.4i Sport Automatic 2004 Silver,Honda,Civic 1,2004.0,Local Used,Automatic,3200000
Hyundai Sonata Sport Sedan FWD (2.4L 4cyl 6A) 2016 Black,Hyundai,Sonata Sport,2016.0,Foreign Used,Automatic,15000000
Toyota Venza XLE FWD 2013 Gray,Toyota,Venza Xle,2013.0,Local Used,Automatic,13200000
Toyota Sequoia Limited 4dr SUV (4.7L 8cyl 5A) 2007 Black,Toyota,Sequoia Limited,2007.0,Foreign Used,Automatic,7500000
Mercedes-Benz M Class ML 350 4Matic 2013 Blue,Mercedes Benz,M Class,2013.0,Foreign Used,Automatic,45000000
Toyota Corolla 1.8 VVTL-i TS 2006 Gray,Toyota,Corolla 1,2006.0,Foreign Used,Automatic,9180000
Audi Q7 55 Premium AWD quattro 2019 Black,Audi,Q7 55,2019.0,Foreign Used,Automatic,43000000
Toyota Highlander 2013 Black,Toyota,Highlander,2013.0,Foreign Used,Automatic,19000000
Lexus RX 350 AWD 2013 Brown,Lexus,Rx 350,2013.0,Foreign Used,Automatic,21000000
Hyundai Sonata 2012 Black,Hyundai,Sonata,2012.0,Foreign Used,Automatic,12000000
Lexus GS 350 AWD 2008 Gray,Lexus,Gs 350,2008.0,Foreign Used,Automatic,11800000
Mercedes-Benz M Class ML 350 4Matic 2008 Gold,Mercedes Benz,M Class,2008.0,Local Used,Automatic,7500000
Lexus ES 350 FWD 2016 Silver,Lexus,Es 350,2016.0,Foreign Used,Automatic,30000000
Honda Odyssey Touring 2006 Blue,Honda,Odyssey Touring,2006.0,Foreign Used,Automatic,10500000
Honda CR-V 2010 Red,Honda,CrV,2010.0,Foreign Used,Automatic,15800000
Kia Sportage SX Turbo AWD 2019 Gold,Kia,Sportage Sx,2019.0,Foreign Used,Automatic,28800000
Acura MDX 2008 White,Acura,Mdx,2008.0,Foreign Used,Automatic,10800000
Toyota Camry XLE 4dr Sedan (2.5L 4cyl 6AM) 2010 Red,Toyota,Camry Xle,2010.0,Foreign Used,Automatic,11900000
Toyota Sequoia 2004 White,Toyota,Sequoia,2004.0,Foreign Used,Automatic,7500000
Ford Explorer 2013 Gray,Ford,Explorer,2013.0,Foreign Used,Automatic,20500000
Acura MDX Advance Package SUV AWD (3.7L 6cyl 6A) 2012 Gray,Acura,Mdx Advance,2012.0,Foreign Used,Automatic,11500000
Kia Sorento EX 4dr SUV AWD (3.3L 6cyl 6A) 2014 White,Kia,Sorento Ex,2014.0,Foreign Used,Automatic,17500000
Lexus ES 350 FWD 2015 White,Lexus,Es 350,2015.0,Foreign Used,Automatic,23000000
Mercedes-Benz GLC-Class 2016 Blue,Mercedes Benz,GlcClass,2016.0,Foreign Used,Automatic,28000000
Acura MDX w/Advance & Ent. Pkgs SH-AWD 2017 Black,Acura,Mdx W,2017.0,Foreign Used,Automatic,27500000
Honda Accord 2008 Brown,Honda,Accord,2008.0,Local Used,Automatic,4400000
Mercedes-Benz C300 2010 White,Mercedes Benz,C300,2010.0,Local Used,Automatic,9500000
Toyota Highlander XLE 4dr SUV AWD (3.5L 6cyl 6A) 2015 Black,Toyota,Highlander Xle,2015.0,Foreign Used,Automatic,33000000
Honda Accord Sport 2.0T 2018 White,Honda,Accord Sport,2018.0,Foreign Used,Automatic,29500000
Chevrolet Spark 2013 White,Chevrolet,Spark,2013.0,Foreign Used,Automatic,7950000
Honda CR-V 2002 Blue,Honda,CrV,2002.0,Local Used,Manual,2900000
Honda Accord Sport 4dr Sedan (2.4L 4cyl 6M) 2014 Blue,Honda,Accord Sport,2014.0,Foreign Used,Automatic,11950000
Honda Accord EX-L V-6 2dr Coupe w/Navigation (3.5L 6cyl 6M) 2014 Gray,Honda,Accord ExL,2014.0,Foreign Used,Automatic,13500000
Ford Mustang 2020 Gray,Ford,Mustang,2020.0,Foreign Used,Automatic,51000000
Toyota Tacoma Access Cab V6 2012 White,Toyota,Tacoma Access,2012.0,Foreign Used,Automatic,21000000
Toyota 4-Runner SR5 4dr SUV 4WD (4.0L 6cyl 5A) 2015 Black,Toyota,4Runner Sr5,2015.0,Foreign Used,Automatic,44000000
Toyota Highlander Limited 2010 Silver,Toyota,Highlander Limited,2010.0,Foreign Used,Automatic,13950000
Toyota Highlander Limited Platinum V6 4x2 (3.5L 6cyl 6A) 2016 Red,Toyota,Highlander Limited,2016.0,Foreign Used,Automatic,27000000
Mercedes-Benz CLA-Class CLA 250 4MATIC Sedan 2017 Black,Mercedes Benz,ClaClass Cla,2017.0,Foreign Used,Automatic,27500000
Mercedes-Benz GLK-Class 2010 Red,Mercedes Benz,GlkClass,2010.0,Foreign Used,Automatic,15800000
Toyota Sienna 2007 Gold,Toyota,Sienna,2007.0,Foreign Used,Automatic,12000000
Toyota Corolla 2008 Silver,Toyota,Corolla,2008.0,Foreign Used,Automatic,10700000
Toyota RAV4 Limited 4dr SUV AWD (2.5L 4cyl 6A) 2015 Black,Toyota,Rav4 Limited,2015.0,Foreign Used,Automatic,26000000
Toyota Corolla LE 4dr Sedan (1.8L 4cyl 4A) 2012 Silver,Toyota,Corolla Le,2012.0,Foreign Used,Automatic,12500000
Honda Pilot 2011 White,Honda,Pilot,2011.0,Foreign Used,Automatic,14800000
Hyundai Tucson 2015 Burgundy,Hyundai,Tucson,2015.0,Foreign Used,Automatic,15800000
Ford Focus SE Sedan FWD (1.0L 3cyl 6M) 2017 Gray,Ford,Focus Se,2017.0,Foreign Used,Automatic,15500000
Nissan Murano Platinum FWD 2016 Silver,Nissan,Murano Platinum,2016.0,Foreign Used,Automatic,22000000
Toyota 4-Runner 2005 Matt Black,Toyota,4Runner,2005.0,Foreign Used,Automatic,15000000
Hyundai Elantra 2013 Brown,Hyundai,Elantra,2013.0,Local Used,Automatic,7980000
Toyota Camry 2010 Black,Toyota,Camry,2010.0,Foreign Used,Automatic,12500000
Toyota Corolla 1.6 VVT-i 2006 Silver,Toyota,Corolla 1,2006.0,Foreign Used,Manual,9500000
Toyota Highlander Limited 2022 Black,Toyota,Highlander Limited,2022.0,Foreign Used,Automatic,51000000
Nissan X-Trail 2006 Gray,Nissan,XTrail,2006.0,Local Used,Automatic,4000000
Toyota Camry SE 4dr Sedan (2.4L 4cyl 5A) 2009 Blue,Toyota,Camry Se,2009.0,Local Used,Automatic,7200000
Jeep Wrangler Rubicon 4x4 2018 Black,Jeep,Wrangler Rubicon,2018.0,Foreign Used,Automatic,46500000
Nissan Maxima SE 2000 White,Nissan,Maxima Se,2000.0,Local Used,Automatic,2700000
Toyota Sienna LE 2008 Gold,Toyota,Sienna Le,2008.0,Local Used,Automatic,6300000
Mercedes-Benz GLE-Class GLE 350d 4MATIC 2017 White,Mercedes Benz,GleClass Gle,2017.0,Local Used,Automatic,30500000
Toyota Matrix 2009 Gray,Toyota,Matrix,2009.0,Local Used,Automatic,8500000
Toyota Camry XLE 4dr Sedan (3.5L 6cyl 6A) 2014 Gray,Toyota,Camry Xle,2014.0,Local Used,Automatic,11000000
Toyota RAV4 V6 2007 Silver,Toyota,Rav4 V6,2007.0,Local Used,Automatic,6800000
Toyota Corolla 2013 Black,Toyota,Corolla,2013.0,Foreign Used,Automatic,12800000
Toyota RAV4 LE AWD (2.5L 4cyl 6A) 2016 Orange,Toyota,Rav4 Le,2016.0,Foreign Used,Automatic,26000000
Hyundai Atos 2004 Red,Hyundai,Atos,2004.0,Foreign Used,Automatic,4500000
Honda HR-V 4dr SUV (1.5L 4cyl CVT) 2016 Gray,Honda,HrV 4Dr,2016.0,Foreign Used,Automatic,17500000
Mercedes-Benz M Class ML350 4MATIC 4dr SUV AWD (3.5L 6cyl 7A) 2014,Mercedes Benz,M Class,2014.0,Foreign Used,Automatic,26500000
Lexus RX 350 AWD 2013 Silver,Lexus,Rx 350,2013.0,Foreign Used,Automatic,22500000
Toyota Highlander XLE 4x4 V6 (3.5L 6cyl 8A) 2017 Gray,Toyota,Highlander Xle,2017.0,Foreign Used,Automatic,30500000
Lexus RX 350 FWD 2012 Red,Lexus,Rx 350,2012.0,Foreign Used,Automatic,22000000
Honda Civic EX-L 4dr Sedan (1.5L 4cyl) 2017 Red,Honda,Civic ExL,2017.0,Foreign Used,Automatic,17000000
Mercedes-Benz C250 2012 Gray,Mercedes Benz,C250,2012.0,Foreign Used,Automatic,13600000
Toyota Sienna XLE 7 Passenger 2011 Blue,Toyota,Sienna Xle,2011.0,Foreign Used,Automatic,18500000
Toyota RAV4 Limited 4dr SUV (2.5L 4cyl 6A) 2014 Black,Toyota,Rav4 Limited,2014.0,Foreign Used,Automatic,21500000
Lexus RX 350 AWD 2008 White,Lexus,Rx 350,2008.0,Foreign Used,Automatic,13500000
Toyota Sienna LE FWD 2019 Gray,Toyota,Sienna Le,2019.0,Foreign Used,Automatic,27500000
Honda CR-V 2009 Gray,Honda,CrV,2009.0,Local Used,Automatic,8859375
Toyota Camry 2010 White,Toyota,Camry,2010.0,Foreign Used,Automatic,8950000
Toyota Sienna 2006 Blue,Toyota,Sienna,2006.0,Foreign Used,Automatic,9500000
Toyota Corolla LE 2004 Gold,Toyota,Corolla Le,2004.0,Foreign Used,Automatic,9700000
Toyota Matrix 2009 Black,Toyota,Matrix,2009.0,Foreign Used,Automatic,11500000
Infiniti QX60 2014 White,Infiniti,Qx60,2014.0,Foreign Used,Automatic,19500000
Toyota Highlander Limited 2008 Blue,Toyota,Highlander Limited,2008.0,Foreign Used,Automatic,17500000
Toyota Camry 2008 Pearl,Toyota,Camry,2008.0,Foreign Used,Automatic,10500000
Ford Explorer Limited 4dr SUV AWD (3.5L 6cyl 6A) 2016 Brown,Ford,Explorer Limited,2016.0,Foreign Used,Automatic,20000000
Acura ZDX Base AWD 2011 Silver,Acura,Zdx Base,2011.0,Foreign Used,Automatic,21500000
Lexus ES 350 2008 Silver,Lexus,Es 350,2008.0,Foreign Used,Automatic,13000000
Honda Accord 2005 Gray,Honda,Accord,2005.0,Local Used,Automatic,3500000
Mercedes-Benz GLK-Class 350 SUV 2013,Mercedes Benz,GlkClass 350,2013.0,Local Used,Automatic,15500000
Lexus RX 350 2013 White,Lexus,Rx 350,2013.0,Foreign Used,Automatic,27650000
Toyota Highlander 2008 Gray,Toyota,Highlander,2008.0,Local Used,Automatic,9400000
Lexus ES 350 FWD 2013 Black,Lexus,Es 350,2013.0,Foreign Used,Automatic,22800000
Toyota Sienna XLE Limited 2005 Gold,Toyota,Sienna Xle,2005.0,Foreign Used,Automatic,9400000
Toyota Camry SE (2.5L 4cyl 8A) 2019 Blue,Toyota,Camry Se,2019.0,Foreign Used,Automatic,24900000
Lexus IS 250 2015 Black,Lexus,Is 250,2015.0,Foreign Used,Automatic,22500000
Toyota RAV4 2014 Burgundy,Toyota,Rav4,2014.0,Foreign Used,Automatic,23300000
Hyundai Santa Fe 2014,Hyundai,Santa Fe,2014.0,Foreign Used,Automatic,13200000
Toyota Corolla 2014 Gold,Toyota,Corolla,2014.0,Foreign Used,Automatic,15800000
Toyota Highlander Limited 4x4 2009 White,Toyota,Highlander Limited,2009.0,Foreign Used,Automatic,16480000
Toyota Camry XLE 4dr Sedan (2.5L 4cyl 6AM) 2010 Black,Toyota,Camry Xle,2010.0,Foreign Used,Automatic,12480000
Pontiac Vibe 2007 Red,Pontiac,Vibe,2007.0,Foreign Used,Automatic,9980000
Acura ZDX Base AWD 2010 White,Acura,Zdx Base,2010.0,Local Used,Automatic,8650000
Lexus ES 350 2012 White,Lexus,Es 350,2012.0,Local Used,Automatic,11000000
Honda Accord 2019 Silver,Honda,Accord,2019.0,Foreign Used,Automatic,30000000
Lexus ES 350 2011 Gray,Lexus,Es 350,2011.0,Foreign Used,Automatic,13450000
Toyota Avensis Verso 2.0 Petrol 2006 Black,Toyota,Avensis Verso,2006.0,Foreign Used,Automatic,13000000
Honda CR-V 2013 Brown,Honda,CrV,2013.0,Foreign Used,Automatic,17000000
Toyota Sienna XLE 2003 Beige,Toyota,Sienna Xle,2003.0,Foreign Used,Automatic,8500000
Toyota Verso 2013 Silver,Toyota,Verso,2013.0,Foreign Used,Automatic,15000000
Lexus RX 300 4WD 2004 Silver,Lexus,Rx 300,2004.0,Foreign Used,Automatic,11000000
Lexus RX 300 4WD 2003 Black,Lexus,Rx 300,2003.0,Foreign Used,Automatic,10500000
Toyota Camry LE 4dr Sedan (2.5L 4cyl 6A) 2012 Blue,Toyota,Camry Le,2012.0,Foreign Used,Automatic,15000000
Toyota Corolla S 4dr Sedan (1.8L 4cyl CVT) 2016 Red,Toyota,Corolla S,2016.0,Local Used,Automatic,9700000
Honda Accord 2008 White,Honda,Accord,2008.0,Local Used,Automatic,4600000
Toyota Avalon 2003 Silver,Toyota,Avalon,2003.0,Local Used,Automatic,3650000
Toyota Venza XLE 4dr Wagon (3.5L 6cyl 6A) 2015 Black,Toyota,Venza Xle,2015.0,Foreign Used,Automatic,18500000
Honda Pilot EX-L 4dr SUV (3.5L 6cyl 5A) 2013 Black,Honda,Pilot ExL,2013.0,Foreign Used,Automatic,14500000
Hyundai Sonata Sport Plus 2018 White,Hyundai,Sonata Sport,2018.0,Foreign Used,Automatic,16500000
Toyota Corolla S 4dr Sedan (1.8L 4cyl CVT) 2015 Black,Toyota,Corolla S,2015.0,Foreign Used,Automatic,14000000
