title,make,model,year,condition,transmission,price
Toyota Camry LE 4dr Sedan (2.5L 4cyl 6A) 2012 Gray,Toyota,Camry Le,2012.0,Foreign Used,Automatic,13500000.0
Toyota Camry LE 4dr Sedan (2.4L 4cyl 5A) 2008 Gray,Toyota,Camry Le,2008.0,Foreign Used,Automatic,10300000.0
Toyota Camry XLE V6 4dr Sedan (3.5L 6cyl 6AM) 2008 Blue,Toyota,Camry Xle,2008.0,Foreign Used,Automatic,11000000.0
Lexus GX 460 Base 2015 Gray,Lexus,Gx 460,2015.0,Foreign Used,Automatic,36000000.0
Acura MDX Advance Package SUV AWD (3.7L 6cyl 6A) 2012 Gray,Acura,Mdx Advance,2012.0,Foreign Used,Automatic,11000000.0
Toyota Camry LE 4dr Sedan (2.5L 4cyl 6A) 2014 Black,Toyota,Camry Le,2014.0,Foreign Used,Automatic,13000000.0
Toyota Camry LE 4dr Sedan (2.4L 4cyl 5A) 2008 White,Toyota,Camry Le,2008.0,Foreign Used,Automatic,9750000.0
Lexus ES 350 FWD 2016 Black,Lexus,Es 350,2016.0,Foreign Used,Automatic,28000000.0
Acura MDX 2015 White,Acura,Mdx,2015.0,Foreign Used,Automatic,17000000.0
Lexus RX 2015 Gray,Lexus,Rx,2015.0,Foreign Used,Automatic,25000000.0
Mercedes-Benz M Class ML 350 4Matic 2012 White,Mercedes-Benz,M Class,2012.0,Foreign Used,Automatic,18300000.0
Honda Accord 2003 Black,Honda,Accord,2003.0,Local Used,Automatic,2900000.0
Lexus ES 350 2010 Black,Lexus,Es 350,2010.0,Local Used,Automatic,7800000.0
Acura MDX 2012 Gray,Acura,Mdx,2012.0,Local Used,Automatic,8800000.0
Mercedes-Benz GLC-Class 2016 Gray,Mercedes-Benz,Glc-Class,2016.0,Foreign Used,Automatic,34000000.0
Mercedes-Benz E350 Base 4Matic Sedan AWD (3.5L 6cyl 7A) 2011 Blue,Mercedes-Benz,E350 Base,2011.0,Local Used,Automatic,7500000.0
Mercedes-Benz GLK-Class 350 4MATIC 2012 White,Mercedes-Benz,Glk-Class 350,2012.0,Foreign Used,Automatic,16800000.0
Toyota Camry LE 4dr Sedan (2.5L 4cyl 6A) 2017 Gold,Toyota,Camry Le,2017.0,Foreign Used,Automatic,14300000.0
Mercedes-Benz GLE-Class GLE 350 2016 White,Mercedes-Benz,Gle-Class Gle,2016.0,Foreign Used,Automatic,40000000.0
Acura MDX SH 4dr SUV AWD (3.5L 6cyl 9A) 2016 Gray,Acura,Mdx Sh,2016.0,Foreign Used,Automatic,18800000.0
Acura MDX 2006 White,Acura,Mdx,2006.0,Foreign Used,Automatic,7500000.0
Mercedes-Benz C180 2005 Silver,Mercedes-Benz,C180,2005.0,Local Used,Automatic,2500000.0
Lexus ES 350 2008 Black,Lexus,Es 350,2008.0,Foreign Used,Automatic,12500000.0
Toyota RAV4 LE FWD (2.5L 4cyl 6A) 2013 Black,Toyota,Rav4 Le,2013.0,Foreign Used,Automatic,15500000.0
Toyota Camry LE 4dr Sedan (2.5L 4cyl 6A) 2014 Green,Toyota,Camry Le,2014.0,Foreign Used,Automatic,15000000.0
Toyota Camry Automatic 1999 Red,Toyota,Camry Automatic,1999.0,Local Used,Manual,4500000.0
Acura MDX Advance Package SUV AWD (3.7L 6cyl 6A) 2011 Black,Acura,Mdx Advance,2011.0,Foreign Used,Automatic,12680000.0
Toyota Corolla LE Premium 4dr Sedan (1.8L 4cyl CVT) 2014 White,Toyota,Corolla Le,2014.0,Foreign Used,Automatic,15500000.0
Toyota Venza 2011 Black,Toyota,Venza,2011.0,Foreign Used,Automatic,20000000.0
Toyota 4-Runner Limited 4WD 2011 Black,Toyota,4-Runner Limited,2011.0,Local Used,Automatic,13500000.0
Mercedes-Benz GLK-Class 350 4MATIC 2012 Black,Mercedes-Benz,Glk-Class 350,2012.0,Foreign Used,Automatic,15000000.0
Toyota Camry LE 4dr Sedan (2.4L 4cyl 5A) 2008 Red,Toyota,Camry Le,2008.0,Foreign Used,Automatic,9800000.0
Toyota Highlander 2013 Gray,Toyota,Highlander,2013.0,Foreign Used,Automatic,17300000.0
Lexus RX 350 AWD 2015 Blue,Lexus,Rx 350,2015.0,Foreign Used,Automatic,35000000.0
Toyota 4-Runner SR5 4WD 2012 Black,Toyota,4-Runner Sr5,2012.0,Local Used,Automatic,13500000.0
Toyota Land Cruiser Prado 2.7 i 2012 Black,Toyota,Land Cruiser,2012.0,Local Used,Automatic,38000000.0
Toyota Highlander 2005 Red,Toyota,Highlander,2005.0,Local Used,Automatic,6000000.0
Lexus RX 300 2WD 2000 Silver,Lexus,Rx 300,2000.0,Local Used,Automatic,4000000.0
Toyota Camry XLE V6 4dr Sedan (3.5L 6cyl 6AM) 2008 Green,Toyota,Camry Xle,2008.0,Local Used,Automatic,5200000.0
Toyota Highlander Limited 2012 Blue,Toyota,Highlander Limited,2012.0,Foreign Used,Automatic,20500000.0
Lexus RX 350 2007 Red,Lexus,Rx 350,2007.0,Foreign Used,Automatic,9500000.0
Mercedes-Benz GLC-Class 2016 White,Mercedes-Benz,Glc-Class,2016.0,Foreign Used,Automatic,27500000.0
Toyota Venza Limited 4dr Wagon (3.5L 6cyl 6A) 2014 Brown,Toyota,Venza Limited,2014.0,Foreign Used,Automatic,23200000.0
Honda Accord 2017 Black,Honda,Accord,2017.0,Foreign Used,Automatic,18000000.0
Lexus IS 250 2009 Black,Lexus,Is 250,2009.0,Local Used,Automatic,8400000.0
Lexus RX 2005 Blue,Lexus,Rx,2005.0,Foreign Used,Automatic,13000000.0
Honda CR-V 2005 Black,Honda,Cr-V,2005.0,Foreign Used,Automatic,7500000.0
Lexus RX 350 2010 Red,Lexus,Rx 350,2010.0,Local Used,Automatic,16000000.0
Honda Accord 2.4 2007 Blue,Honda,Accord 2,2007.0,Local Used,Automatic,3850000.0
Toyota Highlander XLE 2019 White,Toyota,Highlander Xle,2019.0,Foreign Used,Automatic,40000000.0
Toyota Venza V6 2009 White,Toyota,Venza V6,2009.0,Foreign Used,Automatic,18900000.0
Mercedes-Benz GLE-Class GLE 350 2016 Silver,Mercedes-Benz,Gle-Class Gle,2016.0,Foreign Used,Automatic,40500000.0
Toyota Camry LE 4dr Sedan (2.4L 4cyl 5A) 2005 Black,Toyota,Camry Le,2005.0,Local Used,Automatic,4500000.0
Toyota Matrix Hatchback 1.8 16V AWD 2007 Silver,Toyota,Matrix Hatchback,2007.0,Foreign Used,Automatic,8980000.0
Lexus RX 350 AWD 2013 Silver,Lexus,Rx 350,2013.0,Foreign Used,Automatic,26680000.0
Volkswagen Jetta 2013 White,Volkswagen,Jetta,2013.0,Foreign Used,Automatic,12000000.0
Toyota Corolla 2011 Silver,Toyota,Corolla,2011.0,Local Used,Automatic,7700000.0
Mercedes-Benz GLA-Class 2018 White,Mercedes-Benz,Gla-Class,2018.0,Local Used,Automatic,23000000.0
Toyota Highlander Limited Platinum 4dr SUV AWD (3.5L 6cyl 6A) 2015 Blue,Toyota,Highlander Limited,2015.0,Foreign Used,Automatic,25500000.0
Toyota Corolla LE 4dr Sedan (1.8L 4cyl 4A) 2010 Red,Toyota,Corolla Le,2010.0,Foreign Used,Automatic,11350000.0
Acura MDX Advance Package SUV AWD (3.7L 6cyl 6A) 2012 Purple,Acura,Mdx Advance,2012.0,Foreign Used,Automatic,11000000.0
Volkswagen Jetta SE 2013 Black,Volkswagen,Jetta Se,2013.0,Foreign Used,Automatic,11500000.0
Toyota Tacoma Limited 2018 Gray,Toyota,Tacoma Limited,2018.0,Foreign Used,Automatic,36000000.0
Toyota Corolla LE 2023 Silver,Toyota,Corolla Le,2023.0,Foreign Used,Automatic,28000000.0
Toyota Corolla LE 4dr Sedan (1.8L 4cyl 4A) 2013 Black,Toyota,Corolla Le,2013.0,Foreign Used,Automatic,12000000.0
Toyota Camry LE 4dr Sedan (2.4L 4cyl 5A) 2009 Red,Toyota,Camry Le,2009.0,Foreign Used,Automatic,9000000.0
Toyota Corolla LE 2006 Black,Toyota,Corolla Le,2006.0,Foreign Used,Automatic,8750000.0
Toyota Venza V6 AWD 2010 Silver,Toyota,Venza V6,2010.0,Foreign Used,Automatic,15200000.0
Honda Accord 2008 Brown,Honda,Accord,2008.0,Local Used,Automatic,4400000.0
Toyota Highlander Hybrid Limited 2009 Black,Toyota,Highlander Hybrid,2009.0,Local Used,Automatic,7999999.0
Toyota Avalon Limited 4dr Sedan (3.5L 6cyl 6A) 2014 Red,Toyota,Avalon Limited,2014.0,Foreign Used,Automatic,20500000.0
Mercedes-Benz E350 2011 Gold,Mercedes-Benz,E350,2011.0,Local Used,Automatic,7000000.0
Toyota Avalon Limited Sedan FWD (3.5L 6cyl 6A) 2013 Gold,Toyota,Avalon Limited,2013.0,Foreign Used,Automatic,19000000.0
Lexus ES 2014 Gold,Lexus,Es,2014.0,Foreign Used,Automatic,25000000.0
Toyota Corolla S 4dr Sedan (1.8L 4cyl 4A) 2010 Red,Toyota,Corolla S,2010.0,Local Used,Automatic,8500000.0
Lexus IS 2009 White,Lexus,Is,2009.0,Local Used,Automatic,7400000.0
Toyota Hilux 2014 White,Toyota,Hilux,2014.0,Local Used,Manual,23500000.0
Mazda CX-9 2012 Black,Mazda,Cx-9,2012.0,Foreign Used,Automatic,12700000.0
Mercedes-Benz GLK-Class 350 4MATIC 2011 Black,Mercedes-Benz,Glk-Class 350,2011.0,Foreign Used,Automatic,18000000.0
Lexus LS 430 Sedan 2004 Black,Lexus,Ls 430,2004.0,Foreign Used,Automatic,15500000.0
Dodge Caravan Cargo Van 2004 Silver,Dodge,Caravan Cargo,2004.0,Local Used,Automatic,2500000.0
Mercedes-Benz E350 2015 Gray,Mercedes-Benz,E350,2015.0,Local Used,Automatic,26000000.0
Lexus ES 350 2008 Gray,Lexus,Es 350,2008.0,Local Used,Automatic,6000000.0
Peugeot 406 2005 Green,Peugeot,406,2005.0,Local Used,Manual,3480000.0
Honda Accord 2005 Gray,Honda,Accord,2005.0,Local Used,Automatic,2700000.0
Honda Accord 2005 Blue,Honda,Accord,2005.0,Local Used,Automatic,3500000.0
Lexus RX 350 F Sport AWD 2014 Black,Lexus,Rx 350,2014.0,Foreign Used,Automatic,30800000.0
Lexus RX 330 2004 Blue,Lexus,Rx 330,2004.0,Foreign Used,Automatic,13500000.0
Toyota Highlander XLE FWD 2020 Blue,Toyota,Highlander Xle,2020.0,Foreign Used,Automatic,47800000.0
Mercedes-Benz M Class ML 350 4Matic 2012 Gray,Mercedes-Benz,M Class,2012.0,Foreign Used,Automatic,12500000.0
Toyota Camry XLE 4dr Sedan (3.5L 6cyl 6A) 2017 Black,Toyota,Camry Xle,2017.0,Foreign Used,Automatic,19000000.0
BMW X6 2010 Black,BMW,X6,2010.0,Local Used,Automatic,15000000.0
Lexus RX 350 2010 Black,Lexus,Rx 350,2010.0,Foreign Used,Automatic,19500000.0
Lexus ES 350 2007 Beige,Lexus,Es 350,2007.0,Foreign Used,Automatic,11000000.0
Toyota Corolla LE 2007 Red,Toyota,Corolla Le,2007.0,Foreign Used,Automatic,8000000.0
Acura MDX Advance Package SUV AWD (3.7L 6cyl 6A) 2013 White,Acura,Mdx Advance,2013.0,Foreign Used,Automatic,11500000.0
Lexus ES 350 FWD 2015 White,Lexus,Es 350,2015.0,Foreign Used,Automatic,19000000.0
Honda Accord 2008 Black,Honda,Accord,2008.0,Local Used,Automatic,4250000.0
Lexus IS 250 2014 Black,Lexus,Is 250,2014.0,Foreign Used,Automatic,16000000.0
Lexus IS 2014 White,Lexus,Is,2014.0,Foreign Used,Automatic,17800000.0
Mercedes-Benz C300 Sport 4Matic Sedan AWD (3.0L 6cyl 7A) 2010 Gray,Mercedes-Benz,C300 Sport,2010.0,Local Used,Automatic,5300000.0
Toyota Matrix L Hatchback FWD (1.8L 4cyl 5M) 2011 Blue,Toyota,Matrix L,2011.0,Foreign Used,Automatic,12500000.0
Toyota Corolla LE 2007 Red,Toyota,Corolla Le,2007.0,Foreign Used,Automatic,6000000.0
Toyota Highlander Hybrid Limited 2009 White,Toyota,Highlander Hybrid,2009.0,Foreign Used,Automatic,16500000.0
Hyundai Santa Fe 2015 Gray,Hyundai,Santa Fe,2015.0,Foreign Used,Automatic,20000000.0
Lexus ES 2006 Silver,Lexus,Es,2006.0,Foreign Used,Automatic,10000000.0
Mercedes-Benz GLA 250 2017 White,Mercedes-Benz,Gla 250,2017.0,Local Used,Automatic,18500000.0
Lexus ES 350 2010 Black,Lexus,Es 350,2010.0,Local Used,Automatic,9500000.0
Land Rover Range Rover 5.0L Supercharged 2014 Black,Land Rover,Rover Range,2014.0,Foreign Used,Automatic,40000000.0
Toyota Corolla 1.8 VVTL-i TS 2006 Gray,Toyota,Corolla 1,2006.0,Foreign Used,Automatic,9180000.0
Toyota Corolla 2009 Red,Toyota,Corolla,2009.0,Local Used,Automatic,7800000.0
Lexus GX 460 2011 Black,Lexus,Gx 460,2011.0,Foreign Used,Automatic,33200000.0
Toyota Corolla 2014 Gray,Toyota,Corolla,2014.0,Foreign Used,Automatic,13800000.0
Lexus ES 350 FWD 2017 White,Lexus,Es 350,2017.0,Foreign Used,Automatic,27000000.0
Acura MDX Advance Package SUV AWD (3.7L 6cyl 6A) 2011 White,Acura,Mdx Advance,2011.0,Foreign Used,Automatic,11500000.0
Lexus ES 330 Sedan 2004 Gold,Lexus,Es 330,2004.0,Foreign Used,Automatic,9500000.0
Toyota Camry XLE 4dr Sedan (2.5L 4cyl 6A) 2016 Silver,Toyota,Camry Xle,2016.0,Foreign Used,Automatic,20000000.0
Porsche Panamera 4 2012 Black,Porsche,Panamera 4,2012.0,Foreign Used,Automatic,16800000.0
Toyota Camry 2.4 LE 2008 Gray,Toyota,Camry 2,2008.0,Local Used,Automatic,7000000.0
Mercedes-Benz GLK-Class 350 2012 Black,Mercedes-Benz,Glk-Class 350,2012.0,Foreign Used,Automatic,16000000.0
Toyota Avalon XLE 4dr Sedan (3.5L 6cyl 6A) 2014 Gray,Toyota,Avalon Xle,2014.0,Foreign Used,Automatic,18500000.0
Hyundai Sonata 2012 Blue,Hyundai,Sonata,2012.0,Foreign Used,Automatic,10800000.0
Honda Accord 2017 Blue,Honda,Accord,2017.0,Foreign Used,Automatic,20000000.0
Toyota Venza AWD 2011 Black,Toyota,Venza Awd,2011.0,Local Used,Automatic,11350000.0
Lexus IS 250 2010 White,Lexus,Is 250,2010.0,Foreign Used,Automatic,9000000.0
Audi A4 1.8 TSFI 2012 Blue,Audi,A4 1,2012.0,Local Used,Manual,4000000.0
Ford Edge 2013 Red,Ford,Edge,2013.0,Local Used,Automatic,6295000.0
Mercedes-Benz GLA-Class 2017 Gray,Mercedes-Benz,Gla-Class,2017.0,Foreign Used,Automatic,26000000.0
Lexus RX 330 4WD 2005 Gold,Lexus,Rx 330,2005.0,Local Used,Automatic,8000000.0
Toyota Corolla 2011 White,Toyota,Corolla,2011.0,Foreign Used,Automatic,9500000.0
Honda Shuttle 2000 Green,Honda,Shuttle,2000.0,Local Used,Automatic,2380000.0
Lincoln MKT 2013 Black,Lincoln,Mkt,2013.0,Local Used,Automatic,15000000.0
Toyota Sienna 2006 Blue,Toyota,Sienna,2006.0,Local Used,Automatic,6000000.0
Nissan Maxima 2015 White,Nissan,Maxima,2015.0,Foreign Used,Automatic,19500000.0
Lexus RX 350 FWD 2015 Silver,Lexus,Rx 350,2015.0,Foreign Used,Automatic,27500000.0
Lexus GX 460 Base 2014 Silver,Lexus,Gx 460,2014.0,Foreign Used,Automatic,47500000.0
Lexus RX 350 2013 Gray,Lexus,Rx 350,2013.0,Foreign Used,Automatic,22800000.0
Hyundai Sonata 2015 Silver,Hyundai,Sonata,2015.0,Foreign Used,Automatic,18500000.0
Honda Accord 2007 Blue,Honda,Accord,2007.0,Local Used,Automatic,4000000.0
Toyota Camry SE 4dr Sedan (2.5L 4cyl 6A) 2013 Blue,Toyota,Camry Se,2013.0,Local Used,Automatic,10600000.0
Toyota Corolla LE 2004 White,Toyota,Corolla Le,2004.0,Local Used,Automatic,4700000.0
Lexus ES 330 2006 Gold,Lexus,Es 330,2006.0,Foreign Used,Automatic,8800000.0
Toyota 4-Runner Limited V8 2006 Gold,Toyota,4-Runner Limited,2006.0,Local Used,Automatic,6999999.0
Honda Accord Sport 4dr Sedan FWD (2.4L 4cyl 2A) 2016 Gray,Honda,Accord Sport,2016.0,Foreign Used,Automatic,17500000.0
Lexus RX 350 2012 Silver,Lexus,Rx 350,2012.0,Local Used,Automatic,12750000.0
Toyota Camry XLE 4dr Sedan (2.5L 4cyl 6AM) 2010 Red,Toyota,Camry Xle,2010.0,Foreign Used,Automatic,12500000.0
Lexus RX 350 2010 Red,Lexus,Rx 350,2010.0,Foreign Used,Automatic,19500000.0
Lexus ES 350 FWD 2015 Black,Lexus,Es 350,2015.0,Foreign Used,Automatic,19000000.0
Toyota Corolla LE 2005 Blue,Toyota,Corolla Le,2005.0,Foreign Used,Automatic,8500000.0
Lexus ES 350 FWD 2016 Blue,Lexus,Es 350,2016.0,Foreign Used,Automatic,26200000.0
Mercedes-Benz GLK-Class 350 4MATIC 2012 Black,Mercedes-Benz,Glk-Class 350,2012.0,Foreign Used,Automatic,15950000.0
Hyundai Sonata SE 2.0T Sedan FWD (2.0L 4cyl 6A) 2012 Black,Hyundai,Sonata Se,2012.0,Foreign Used,Automatic,8750000.0
Toyota Highlander 2018 Gray,Toyota,Highlander,2018.0,Foreign Used,Automatic,26500000.0
Honda Accord 2008 White,Honda,Accord,2008.0,Local Used,Automatic,4600000.0
Toyota Avalon 2003 Silver,Toyota,Avalon,2003.0,Local Used,Automatic,3650000.0
Nissan Rogue S 2008 Black,Nissan,Rogue S,2008.0,Foreign Used,Automatic,12000000.0
Mercedes-Benz M Class ML350 4MATIC 4dr SUV AWD (3.5L 6cyl 7A) 2015 Gray,Mercedes-Benz,M Class,2015.0,Foreign Used,Automatic,27500000.0
Toyota Highlander Limited 3.5l 4WD 2013 Black,Toyota,Highlander Limited,2013.0,Foreign Used,Automatic,19950000.0
Toyota Camry SE 4dr Sedan (2.5L 4cyl 6A) 2016 Red,Toyota,Camry Se,2016.0,Foreign Used,Automatic,14250000.0
Lexus RX 350 2015 Brown,Lexus,Rx 350,2015.0,Foreign Used,Automatic,23500000.0
Toyota Highlander XLE 2019 Black,Toyota,Highlander Xle,2019.0,Foreign Used,Automatic,36000000.0
Toyota Avalon 2014 Silver,Toyota,Avalon,2014.0,Local Used,Automatic,13800000.0
Toyota Highlander 2008 Gray,Toyota,Highlander,2008.0,Local Used,Automatic,9400000.0
Ford Explorer Platinum 4dr SUV AWD (3.5L 6cyl Turbo 6A) 2016 Gray,Ford,Explorer Platinum,2016.0,Foreign Used,Automatic,28000000.0
Mercedes-Benz GLC-Class 2017 Black,Mercedes-Benz,Glc-Class,2017.0,Foreign Used,Automatic,38000000.0
Lexus ES 350 2008 Black,Lexus,Es 350,2008.0,Foreign Used,Automatic,12800000.0
Toyota Camry SE 4dr Sedan (2.5L 4cyl 6A) 2016 Blue,Toyota,Camry Se,2016.0,Foreign Used,Automatic,16900000.0
Toyota Sienna XLE 2005 Blue,Toyota,Sienna Xle,2005.0,Foreign Used,Automatic,11500000.0
Toyota Tacoma 2012 Silver,Toyota,Tacoma,2012.0,Foreign Used,Automatic,25000000.0
Toyota Highlander 2015 Black,Toyota,Highlander,2015.0,Foreign Used,Automatic,25000000.0
Toyota Sienna 2005 Blue,Toyota,Sienna,2005.0,Foreign Used,Automatic,10500000.0
Toyota Corolla 1.4 Sedan 2002 White,Toyota,Corolla 1,2002.0,Local Used,Automatic,2700000.0
Lexus LX 570 2010 Black,Lexus,Lx 570,2010.0,Local Used,Automatic,28500000.0
Toyota Highlander Limited 2012 White,Toyota,Highlander Limited,2012.0,Foreign Used,Automatic,18980000.0
Mercedes-Benz C300 2008 White,Mercedes-Benz,C300,2008.0,Local Used,Automatic,7000000.0
Lexus GX 460 Base 2015 Silver,Lexus,Gx 460,2015.0,Foreign Used,Automatic,46000000.0
Acura MDX SUV 4dr AWD (3.7L 6cyl 6A) 2013 Black,Acura,Mdx Suv,2013.0,Foreign Used,Automatic,11000000.0
Lexus GX 460 Premium 2012 Red,Lexus,Gx 460,2012.0,Foreign Used,Automatic,33000000.0
Toyota Highlander Sport 2010 Red,Toyota,Highlander Sport,2010.0,Foreign Used,Automatic,14000000.0
Lexus ES 350 2009 Black,Lexus,Es 350,2009.0,Foreign Used,Automatic,10750000.0
Mercedes-Benz C300 Luxury 4Matic Sedan AWD (3.0L 6cyl 7A) 2010 Black,Mercedes-Benz,C300 Luxury,2010.0,Foreign Used,Automatic,8300000.0
Toyota Venza LE 2014 Gray,Toyota,Venza Le,2014.0,Foreign Used,Automatic,15000000.0
Kia Rio 2013 Black,Kia,Rio,2013.0,Local Used,Automatic,5000000.0
Toyota Venza 2010 Silver,Toyota,Venza,2010.0,Local Used,Automatic,11000000.0
Hyundai Sonata 2012 Black,Hyundai,Sonata,2012.0,Foreign Used,Automatic,11500000.0
Lexus RX 2016 Black,Lexus,Rx,2016.0,Foreign Used,Automatic,38500000.0
Mercedes-Benz GLS-Class GLS450 4Matic 2017 Gray,Mercedes-Benz,Gls-Class Gls450,2017.0,Local Used,Automatic,41750000.0
Toyota Corolla 2010 Blue,Toyota,Corolla,2010.0,Local Used,Automatic,7800000.0
Toyota Highlander XLE 4x4 V6 (3.5L 6cyl 8A) 2017 Black,Toyota,Highlander Xle,2017.0,Foreign Used,Automatic,34000000.0
Toyota Tundra 4x4 SR5 Access Cab 2005 Black,Toyota,Tundra 4X4,2005.0,Local Used,Automatic,5000000.0
Lexus ES 2004 Black,Lexus,Es,2004.0,Local Used,Automatic,5500000.0
Toyota Camry XLE V6 Sedan (3.0L 6cyl A5) 2003 Silver,Toyota,Camry Xle,2003.0,Local Used,Automatic,3200000.0
Mazda 3 2009 Green,Mazda,3,2009.0,Foreign Used,Automatic,10500000.0
Toyota FJ Cruiser 2008 Black,Toyota,Fj Cruiser,2008.0,Local Used,Automatic,10000000.0
Ford Edge Limited 4dr AWD (3.5L 6cyl 6A) 2008 Black,Ford,Edge Limited,2008.0,Local Used,Automatic,5500000.0
Ford Focus 1.6 16V Trend Automatic 2006 Silver,Ford,Focus 1,2006.0,Local Used,Automatic,3950000.0
Honda Accord 2006 Blue,Honda,Accord,2006.0,Local Used,Automatic,3200000.0
Toyota Camry XLE 4dr Sedan (2.5L 4cyl 6AM) 2010 Black,Toyota,Camry Xle,2010.0,Foreign Used,Automatic,12480000.0
Toyota Highlander Limited 4x4 2009 White,Toyota,Highlander Limited,2009.0,Foreign Used,Automatic,16480000.0
Pontiac Vibe 2007 Red,Pontiac,Vibe,2007.0,Foreign Used,Automatic,9980000.0
Lexus RX 350 2008 Silver,Lexus,Rx 350,2008.0,Foreign Used,Automatic,14000000.0
Toyota RAV4 LE AWD (2.5L 4cyl 6A) 2016 Red,Toyota,Rav4 Le,2016.0,Local Used,Automatic,13680000.0
Mercedes-Benz C300 Sport 4Matic Sedan AWD (3.0L 6cyl 7A) 2010 White,Mercedes-Benz,C300 Sport,2010.0,Foreign Used,Automatic,9950000.0
Toyota Highlander V6 2006 Blue,Toyota,Highlander V6,2006.0,Foreign Used,Automatic,10600000.0
Toyota Corolla LE Special Edition 4dr Sedan (1.8L 4cyl 4A) 2013 Red,Toyota,Corolla Le,2013.0,Foreign Used,Automatic,12500000.0
Mercedes-Benz GLE-Class GLE 350 2018 White,Mercedes-Benz,Gle-Class Gle,2018.0,Foreign Used,Automatic,38000000.0
Mercedes-Benz M Class ML350 AWD 4MATIC 2009 Black,Mercedes-Benz,M Class,2009.0,Foreign Used,Automatic,11000000.0
Lexus RX 350 2018 Gray,Lexus,Rx 350,2018.0,Foreign Used,Automatic,43000000.0
Toyota Matrix 2006 Blue,Toyota,Matrix,2006.0,Local Used,Automatic,5800000.0
Toyota Highlander 2004 Silver,Toyota,Highlander,2004.0,Local Used,Automatic,6400000.0
Toyota Avalon Limited 2007 Silver,Toyota,Avalon Limited,2007.0,Local Used,Automatic,5299999.0
Audi A6 3.0 TDI AllRoad Quattro 2012 White,Audi,A6 3,2012.0,Foreign Used,Automatic,11700000.0
Toyota Camry 2004 Gray,Toyota,Camry,2004.0,Foreign Used,Automatic,7800000.0
Lexus RX 2016 White,Lexus,Rx,2016.0,Local Used,Automatic,27000000.0
Mercedes-Benz GLE-Class GLE 350 2017 Gray,Mercedes-Benz,Gle-Class Gle,2017.0,Foreign Used,Automatic,40000000.0
Toyota Camry LE 4dr Sedan (2.2L 4cyl 4A) 2001 Blue,Toyota,Camry Le,2001.0,Foreign Used,Automatic,3800000.0
Lexus IS 2007 Gray,Lexus,Is,2007.0,Foreign Used,Automatic,11200000.0
Hyundai Elantra 2013 Black,Hyundai,Elantra,2013.0,Local Used,Automatic,8500000.0
Honda Accord SE CVT 2025 Blue,Honda,Accord Se,2025.0,Foreign Used,Automatic,33000000.0
Kia Sorento 2014 Red,Kia,Sorento,2014.0,Foreign Used,Automatic,10000000.0
Toyota Avalon XLE 4dr Sedan (3.5L 6cyl 6A) 2014 Black,Toyota,Avalon Xle,2014.0,Foreign Used,Automatic,22300000.0
Lexus RX 330 4WD 2005 Gray,Lexus,Rx 330,2005.0,Local Used,Automatic,7999999.0
Toyota 4-Runner Limited 4WD 2011 Blue,Toyota,4-Runner Limited,2011.0,Foreign Used,Automatic,30500000.0
Toyota Highlander Limited V6 4x4 2007 Silver,Toyota,Highlander Limited,2007.0,Local Used,Automatic,6850000.0
Lexus GS 300 Automatic 2007 Green,Lexus,Gs 300,2007.0,Local Used,Automatic,6900000.0
Lexus RX 300 4WD 2002 Silver,Lexus,Rx 300,2002.0,Local Used,Automatic,5780000.0
Mercedes-Benz GLE-Class GLE 350d 4MATIC 2015 Black,Mercedes-Benz,Gle-Class Gle,2015.0,Foreign Used,Automatic,43000000.0
Toyota RAV4 2013 Gray,Toyota,Rav4,2013.0,Local Used,Automatic,17500000.0
Mercedes-Benz M Class 2014 Gray,Mercedes-Benz,M Class,2014.0,Foreign Used,Automatic,24500000.0
Toyota Corolla LE 2005 Gray,Toyota,Corolla Le,2005.0,Foreign Used,Automatic,8500000.0
Toyota Camry LE 4dr Sedan (2.5L 4cyl 6A) 2014 Silver,Toyota,Camry Le,2014.0,Foreign Used,Automatic,13000000.0
Toyota Corolla LE 2007 Silver,Toyota,Corolla Le,2007.0,Foreign Used,Automatic,8500000.0
Toyota Highlander Limited Platinum 4x4 V6 (3.5L 6cyl 8A) 2018 Black,Toyota,Highlander Limited,2018.0,Foreign Used,Automatic,26000000.0
Honda Accord 2006 White,Honda,Accord,2006.0,Local Used,Automatic,2600000.0
Honda Accord 2006 Silver,Honda,Accord,2006.0,Local Used,Automatic,3600000.0
Toyota RAV4 Automatic 2003 Silver,Toyota,Rav4 Automatic,2003.0,Foreign Used,Automatic,10000000.0
Kia Sportage EX 4dr SUV AWD (2.4L 4cyl 6A) 2015 Black,Kia,Sportage Ex,2015.0,Foreign Used,Automatic,15500000.0
Toyota RAV4 2.0 Automatic 2005 Gold,Toyota,Rav4 2,2005.0,Local Used,Automatic,2800000.0
Toyota RAV4 2017 Red,Toyota,Rav4,2017.0,Local Used,Automatic,15700000.0
Mercedes-Benz GLC-Class 2016 White,Mercedes-Benz,Glc-Class,2016.0,Foreign Used,Automatic,29500000.0
Mercedes-Benz GLK-Class 2011 Black,Mercedes-Benz,Glk-Class,2011.0,Local Used,Automatic,10800000.0
Lexus ES 350 2008 Black,Lexus,Es 350,2008.0,Local Used,Automatic,8000000.0
Kia Optima 2014 Red,Kia,Optima,2014.0,Local Used,Automatic,10800000.0
